st,en,popularity
31205,31298,1501
31205,31299,1629
31205,31300,483
31205,31301,213
31205,31302,506
31205,31303,290
31205,31304,1144
31205,31305,638
31205,31306,721
31205,31307,843
31205,31308,164
31205,31309,21
31205,31310,86
31205,31312,1963
31205,31313,227
31205,31314,547
31205,31315,9
31205,31316,7
31205,31317,11
31205,31318,59
31205,31319,52
31205,31320,27
31205,31321,490
31205,31322,34
31205,31323,460
31205,31324,1071
31205,31325,43
31205,31326,24
31205,31327,164
31205,31328,352
31205,31400,1039
31205,31401,501
31205,31402,156
31205,31403,59
31205,31404,608
31205,31405,89
31205,31406,200
31205,31407,59
31205,31408,5
31205,31411,3
31205,31412,1
31205,31413,1
31205,31414,10
31205,31415,6
31205,31416,9
31205,31417,11
31205,31418,14
31205,31419,41
31205,31420,3
31205,31421,24
31205,31500,193
31205,31501,31
31205,31502,26
31205,31503,2099
31205,31504,47
31205,31505,303
31205,31506,1367
31205,31507,106
31205,31508,154
31205,31509,542
31205,31510,27
31205,31511,44
31205,31512,133
31205,31513,399
31205,31514,22
31205,31515,4
31205,31516,82
31205,31517,89
31205,31518,20
31205,31519,218
31205,31520,30
31205,31521,2
31205,31522,33
31205,31523,57
31205,31524,18
31205,31525,3
31205,31526,6
31205,31527,30
31205,31529,2
31205,31531,2
31205,31600,4377
31205,31601,128
31205,31602,1669
31205,31603,1533
31205,31604,1598
31205,31605,556
31205,31606,221
31205,31607,328
31205,31608,249
31205,31609,909
31205,31610,938
31205,31611,490
31205,31612,746
31205,31613,1501
31205,31614,199
31205,31615,784
31205,31616,1147
31205,31617,103
31205,31618,1294
31205,31619,917
31205,31620,2190
31205,31621,550
31205,31622,636
31205,31623,3065
31205,31624,3855
31205,31625,211
31205,31626,120
31205,31627,644
31205,31628,1020
31205,31629,674
31205,31630,205
31205,31631,193
31205,31632,93
31205,31633,220
31205,31634,120
31205,31635,25
31205,31636,732
31205,31637,210
31205,31638,346
31205,31639,1120
31205,31640,88
31205,31641,366
31205,31642,672
31205,31643,131
31205,31644,28
31205,31645,405
31205,31646,258
31205,31647,53
31205,31648,16
31205,31649,210
31205,31650,66
31205,31651,153
31205,31652,20
31205,31653,323
31205,31654,27
31205,31655,113
31205,31656,6
31205,31657,155
31205,31658,5
31205,31659,38
31205,31660,13
31205,31661,22
31205,31662,148
31205,31663,9
31205,31664,5
31205,31665,2
31205,31666,45
31205,31667,2
31205,31668,5
31205,31669,1
31205,31700,1
31205,31703,5
31205,31704,1
31205,31705,1
31205,31708,7
31205,31712,11
31205,31717,10
31205,31719,2
31205,31800,3
31205,31801,2
31205,31802,5
31205,31803,7
31205,31804,1
31205,31805,5
31205,31807,1
31205,31812,1
31205,31900,10
31205,31901,9
31205,31904,5
31205,31905,3
31205,31906,3
31205,31907,1
31205,31908,1
31205,31909,1
31205,31915,59
31205,31916,4
31205,31917,261
31205,31918,5
31205,31919,1
31205,31920,8
31205,31921,1
31205,31924,29
31205,31926,1
31205,31931,2
31205,31935,3
31205,31936,3
31205,31937,15
31205,31939,11
31205,31940,1
31205,31941,22
31205,31947,21
31205,31949,1
31205,32000,1
31205,32001,2
31205,32002,20
31205,32003,3
31205,32006,22
31205,32008,1
31205,32012,10
31205,32013,6
31205,32014,7
31205,32019,2
31205,32021,81
31205,32025,3
31205,32028,1
31205,32034,2
31205,32039,3
31205,32040,14
31205,32046,19
31205,32048,7
31205,32051,5
31205,32053,1
31205,32055,7
31205,32056,1
31205,32058,1
31205,32061,1
31205,32231,1
31205,32402,1
31205,32419,1
31205,32423,1
31205,32606,1
31206,31207,83
31206,31208,107
31206,31209,130
31206,31211,263
31206,31212,1129
31206,31213,4861
31206,31214,1145
31206,31215,641
31206,31216,816
31206,31217,1318
31206,31218,2886
31206,31219,1414
31206,31220,445
31206,31221,1203
31206,31222,991
31206,31223,416
31206,31224,1507
31206,31225,558
31206,31226,85
31206,31227,1468
31206,31228,1251
31206,31229,784
31206,31230,1010
31206,31231,2747
31206,31232,1072
31206,31233,2842
31206,31234,620
31206,31235,1874
31206,31236,170
31206,31237,1062
31206,31238,1005
31206,31239,570
31206,31240,686
31206,31241,1796
31206,31242,1924
31206,31243,790
31206,31244,715
31206,31245,187
31206,31246,404
31206,31247,2513
31206,31248,1115
31206,31249,771
31206,31250,384
31206,31251,264
31206,31252,313
31206,31253,925
31206,31254,321
31206,31255,222
31206,31256,514
31206,31257,2205
31206,31258,2325
31206,31259,259
31206,31260,554
31206,31261,375
31206,31262,377
31206,31263,401
31206,31264,333
31206,31265,389
31206,31266,243
31206,31267,719
31206,31268,581
31206,31269,140
31206,31270,825
31206,31271,590
31206,31272,284
31206,31273,65
31206,31274,205
31206,31275,175
31206,31276,250
31206,31277,694
31206,31278,604
31206,31279,262
31206,31280,115
31206,31281,232
31206,31282,42
31206,31283,91
31206,31284,198
31206,31285,166
31206,31286,96
31206,31287,131
31206,31288,474
31206,31289,690
31206,31290,352
31206,31291,106
31206,31292,85
31206,31293,67
31206,31294,110
31206,31295,41
31206,31296,161
31206,31297,70
31206,31298,137
31206,31299,89
31206,31300,76
31206,31301,25
31206,31302,25
31206,31303,12
31206,31304,46
31206,31305,54
31206,31306,44
31206,31307,84
31206,31308,6
31206,31310,2
31206,31312,111
31206,31313,17
31206,31314,121
31206,31316,1
31206,31318,2
31206,31319,1
31206,31320,3
31206,31321,374
31206,31322,2
31206,31323,20
31206,31324,62
31206,31325,3
31206,31326,2
31206,31327,3
31206,31328,33
31206,31400,507
31206,31401,422
31206,31402,37
31206,31403,5
31206,31404,45
31206,31405,8
31206,31406,124
31206,31407,42
31206,31408,10
31206,31413,2
31206,31414,4
31206,31415,65
31206,31417,7
31206,31419,4
31206,31421,3
31206,31500,73
31206,31501,6
31206,31502,3
31206,31503,147
31206,31504,66
31206,31505,76
31206,31506,277
31206,31507,55
31206,31508,21
31206,31509,565
31206,31510,1
31206,31511,9
31206,31512,23
31206,31513,83
31206,31514,7
31206,31516,3
31206,31517,6
31206,31518,2
31206,31519,44
31206,31520,1
31206,31521,1
31206,31522,6
31206,31523,21
31206,31525,1
31206,31526,1
31206,31527,3
31206,31529,1
31206,31600,660
31206,31601,42
31206,31602,197
31206,31603,217
31206,31604,402
31206,31605,237
31206,31606,178
31206,31607,92
31206,31608,50
31206,31609,357
31206,31610,180
31206,31611,65
31206,31612,219
31206,31613,292
31206,31614,61
31206,31615,266
31206,31616,206
31206,31617,31
31206,31618,420
31206,31619,363
31206,31620,504
31206,31621,147
31206,31622,187
31206,31623,2190
31206,31624,2223
31206,31625,101
31206,31626,165
31206,31627,43
31206,31628,524
31206,31629,88
31206,31630,33
31206,31631,49
31206,31632,54
31206,31633,563
31206,31634,53
31206,31635,7
31206,31636,180
31206,31637,56
31206,31638,375
31206,31639,177
31206,31640,20
31206,31641,78
31206,31642,27
31206,31643,74
31206,31644,5
31206,31645,8
31206,31646,125
31206,31647,27
31206,31648,6
31206,31649,10
31206,31650,26
31206,31651,8
31206,31652,11
31206,31653,18
31206,31654,16
31206,31655,22
31206,31656,1
31206,31657,11
31206,31658,1
31206,31659,8
31206,31662,7
31206,31663,1
31206,31664,1
31206,31665,2
31206,31666,10
31206,31668,5
31206,31700,1
31206,31712,15
31206,31719,3
31206,31802,3
31206,31803,29
31206,31807,50
31206,31900,2
31206,31901,1
31206,31907,3
31206,31909,4
31206,31914,1
31206,31916,27
31206,31917,28
31206,31918,1
31206,31924,3
31206,31926,5
31206,31935,2
31206,31938,1
31206,31939,3
31206,31940,1
31206,32002,3
31206,32014,1
31206,32024,3
31206,32025,3
31206,32026,1
31206,32027,4
31206,32043,2
31206,32050,1
31206,32055,1
31206,32404,1
31207,31208,48
31207,31209,87
31207,31211,44
31207,31212,367
31207,31213,1061
31207,31214,740
31207,31215,120
31207,31216,305
31207,31217,99
31207,31218,221
31207,31219,1965
31207,31220,393
31207,31221,510
31207,31222,210
31207,31223,2297
31207,31224,312
31207,31225,137
31207,31226,28
31207,31227,718
31207,31228,1958
31207,31229,942
31207,31230,444
31207,31231,296
31207,31232,995
31207,31233,516
31207,31234,750
31207,31235,182
31207,31236,182
31207,31237,159
31207,31238,174
31207,31239,679
31207,31240,18
31207,31241,770
31207,31242,187
31207,31243,165
31207,31244,185
31207,31245,1679
31207,31246,225
31207,31247,144
31207,31248,94
31207,31249,35
31207,31250,308
31207,31251,190
31207,31252,133
31207,31253,201
31207,31254,294
31207,31255,243
31207,31256,356
31207,31257,328
31207,31258,41
31207,31259,105
31207,31260,85
31207,31261,28
31207,31262,263
31207,31263,317
31207,31264,237
31207,31265,604
31207,31266,402
31207,31267,493
31207,31268,686
31207,31269,71
31207,31270,298
31207,31271,211
31207,31272,80
31207,31273,3
31207,31274,386
31207,31275,192
31207,31276,239
31207,31277,99
31207,31278,214
31207,31279,29
31207,31280,277
31207,31281,877
31207,31282,70
31207,31283,157
31207,31284,41
31207,31285,55
31207,31286,156
31207,31287,11
31207,31288,88
31207,31289,46
31207,31290,30
31207,31291,93
31207,31292,18
31207,31293,40
31207,31294,12
31207,31295,25
31207,31296,186
31207,31297,63
31207,31298,115
31207,31299,59
31207,31300,81
31207,31301,52
31207,31302,31
31207,31303,31
31207,31304,39
31207,31305,102
31207,31306,12
31207,31307,67
31207,31308,3
31207,31310,37
31207,31312,116
31207,31313,335
31207,31314,78
31207,31315,2
31207,31316,1
31207,31318,21
31207,31320,2
31207,31321,41
31207,31322,1
31207,31323,42
31207,31324,96
31207,31325,6
31207,31326,6
31207,31327,28
31207,31328,5
31207,31400,2382
31207,31401,591
31207,31402,107
31207,31403,231
31207,31404,1116
31207,31405,138
31207,31406,107
31207,31407,97
31207,31408,61
31207,31411,68
31207,31412,4
31207,31413,53
31207,31414,15
31207,31415,57
31207,31416,6
31207,31417,45
31207,31418,11
31207,31419,320
31207,31420,11
31207,31421,42
31207,31423,4
31207,31500,242
31207,31501,93
31207,31502,238
31207,31503,804
31207,31504,359
31207,31505,321
31207,31506,1232
31207,31507,537
31207,31508,126
31207,31509,300
31207,31510,24
31207,31511,33
31207,31512,96
31207,31513,312
31207,31514,86
31207,31515,36
31207,31516,96
31207,31517,175
31207,31518,35
31207,31519,354
31207,31520,19
31207,31521,9
31207,31522,53
31207,31523,81
31207,31524,16
31207,31525,5
31207,31526,9
31207,31527,53
31207,31528,21
31207,31529,39
31207,31530,4
31207,31531,6
31207,31600,1032
31207,31601,19
31207,31602,3751
31207,31603,855
31207,31604,458
31207,31605,62
31207,31606,34
31207,31607,26
31207,31608,15
31207,31609,50
31207,31610,73
31207,31611,268
31207,31612,71
31207,31613,149
31207,31614,155
31207,31615,130
31207,31616,274
31207,31617,92
31207,31618,71
31207,31619,76
31207,31620,817
31207,31621,502
31207,31622,58
31207,31623,800
31207,31624,820
31207,31625,24
31207,31626,8
31207,31627,322
31207,31628,105
31207,31629,35
31207,31630,16
31207,31631,42
31207,31632,34
31207,31633,27
31207,31634,33
31207,31635,1
31207,31636,249
31207,31637,206
31207,31638,305
31207,31639,99
31207,31640,16
31207,31641,66
31207,31642,63
31207,31643,19
31207,31644,6
31207,31645,40
31207,31646,35
31207,31647,7
31207,31648,6
31207,31649,168
31207,31650,11
31207,31651,142
31207,31652,4
31207,31653,213
31207,31654,1
31207,31655,68
31207,31656,36
31207,31657,7
31207,31658,8
31207,31659,2
31207,31660,24
31207,31661,37
31207,31662,12
31207,31663,1
31207,31665,2
31207,31666,9
31207,31668,1
31207,31701,2
31207,31702,1
31207,31703,15
31207,31704,3
31207,31705,4
31207,31706,3
31207,31707,5
31207,31708,14
31207,31712,3
31207,31716,2
31207,31717,3
31207,31719,2
31207,31800,2
31207,31801,3
31207,31802,11
31207,31803,3
31207,31804,1
31207,31805,2
31207,31806,1
31207,31807,2
31207,31811,1
31207,31812,1
31207,31816,1
31207,31817,1
31207,31824,2
31207,31904,1
31207,31917,4
31207,31924,1
31207,31937,1
31207,31939,1
31207,31947,1
31207,32001,3
31207,32006,4
31207,32010,5
31207,32012,6
31207,32014,3
31207,32019,6
31207,32024,31
31207,32025,10
31207,32026,2
31207,32034,1
31207,32035,9
31207,32036,1
31207,32049,7
31207,32050,1
31207,32056,7
31207,32058,1
31207,32061,1
31207,32062,1
31207,32066,1
31207,32403,2
31207,32404,1
31207,32413,6
31207,32414,3
31207,32417,1
31207,32418,1
31207,32422,1
31208,31209,2908
31208,31211,161
31208,31212,240
31208,31213,289
31208,31214,268
31208,31215,657
31208,31216,432
31208,31217,994
31208,31218,4671
31208,31219,744
31208,31220,448
31208,31221,223
31208,31222,855
31208,31223,342
31208,31224,180
31208,31225,242
31208,31226,25
31208,31227,470
31208,31228,972
31208,31229,232
31208,31230,729
31208,31231,563
31208,31232,1325
31208,31233,610
31208,31234,128
31208,31235,472
31208,31236,76
31208,31237,178
31208,31238,486
31208,31239,225
31208,31240,316
31208,31241,558
31208,31242,251
31208,31243,2109
31208,31244,5728
31208,31245,194
31208,31246,171
31208,31247,1304
31208,31248,1086
31208,31249,1325
31208,31250,104
31208,31251,229
31208,31252,92
31208,31253,90
31208,31254,181
31208,31255,55
31208,31256,499
31208,31257,220
31208,31258,636
31208,31259,103
31208,31260,68
31208,31261,219
31208,31262,447
31208,31263,242
31208,31264,755
31208,31265,669
31208,31266,248
31208,31267,616
31208,31268,138
31208,31269,2556
31208,31270,569
31208,31271,680
31208,31272,2214
31208,31273,222
31208,31274,202
31208,31275,63
31208,31276,140
31208,31277,222
31208,31278,90
31208,31279,96
31208,31280,73
31208,31281,127
31208,31282,69
31208,31283,105
31208,31284,88
31208,31285,46
31208,31286,100
31208,31287,168
31208,31288,959
31208,31289,229
31208,31290,284
31208,31291,61
31208,31292,60
31208,31293,71
31208,31294,862
31208,31295,34
31208,31296,7
31208,31297,37
31208,31298,113
31208,31299,40
31208,31300,22
31208,31301,1
31208,31302,15
31208,31303,14
31208,31304,20
31208,31305,49
31208,31306,35
31208,31307,29
31208,31308,5
31208,31309,2
31208,31310,1
31208,31312,56
31208,31313,11
31208,31314,99
31208,31315,2
31208,31317,1
31208,31318,1
31208,31320,4
31208,31321,184
31208,31322,1
31208,31323,11
31208,31324,26
31208,31325,20
31208,31326,1
31208,31327,32
31208,31328,4
31208,31400,89
31208,31401,28
31208,31402,11
31208,31403,2
31208,31404,79
31208,31405,2
31208,31406,5
31208,31407,2
31208,31408,1
31208,31411,1
31208,31412,3
31208,31413,5
31208,31416,1
31208,31417,10
31208,31418,2
31208,31419,9
31208,31421,3
31208,31500,236
31208,31501,87
31208,31502,88
31208,31503,241
31208,31504,110
31208,31505,888
31208,31506,295
31208,31507,28
31208,31508,297
31208,31509,145
31208,31510,20
31208,31511,19
31208,31512,181
31208,31513,69
31208,31514,39
31208,31515,10
31208,31516,363
31208,31517,243
31208,31518,83
31208,31519,102
31208,31520,18
31208,31521,7
31208,31522,114
31208,31523,28
31208,31524,19
31208,31525,18
31208,31526,19
31208,31527,18
31208,31528,3
31208,31529,34
31208,31530,12
31208,31531,11
31208,31600,894
31208,31601,740
31208,31602,172
31208,31603,2484
31208,31604,775
31208,31605,6478
31208,31606,4352
31208,31607,1984
31208,31608,6809
31208,31609,4202
31208,31610,3373
31208,31611,1700
31208,31612,1846
31208,31613,9948
31208,31614,1296
31208,31615,1432
31208,31616,2494
31208,31617,630
31208,31618,2881
31208,31619,3555
31208,31620,1145
31208,31621,851
31208,31622,1807
31208,31623,26424
31208,31624,1906
31208,31625,5429
31208,31626,1260
31208,31627,2075
31208,31628,3959
31208,31629,814
31208,31630,790
31208,31631,566
31208,31632,545
31208,31633,392
31208,31634,4816
31208,31635,4016
31208,31636,316
31208,31637,1000
31208,31638,688
31208,31639,861
31208,31640,452
31208,31641,1334
31208,31642,126
31208,31643,4684
31208,31644,444
31208,31645,335
31208,31646,1086
31208,31647,381
31208,31648,407
31208,31649,8
31208,31650,383
31208,31651,19
31208,31652,1065
31208,31653,45
31208,31654,444
31208,31655,105
31208,31656,38
31208,31657,148
31208,31658,49
31208,31659,212
31208,31660,39
31208,31661,77
31208,31662,82
31208,31663,106
31208,31664,406
31208,31665,45
31208,31666,219
31208,31667,120
31208,31668,526
31208,31669,189
31208,31700,33
31208,31701,30
31208,31702,25
31208,31703,49
31208,31704,4
31208,31705,7
31208,31706,36
31208,31707,13
31208,31708,278
31208,31710,3
31208,31711,2
31208,31712,279
31208,31713,5
31208,31714,1
31208,31715,1
31208,31716,78
31208,31717,1
31208,31719,18
31208,31720,18
31208,31800,22
31208,31801,259
31208,31802,675
31208,31803,179
31208,31804,203
31208,31805,165
31208,31806,22
31208,31807,201
31208,31811,17
31208,31812,58
31208,31813,6
31208,31814,3
31208,31815,1
31208,31816,19
31208,31818,1
31208,31819,2
31208,31820,170
31208,31822,9
31208,31823,1
31208,31824,1
31208,31825,3
31208,31826,21
31208,31827,8
31208,31900,1
31208,31903,2
31208,31904,1
31208,31907,3
31208,31909,2
31208,31910,1
31208,31913,1
31208,31915,1
31208,31916,9
31208,31917,19
31208,31918,9
31208,31920,5
31208,31923,1
31208,31924,2
31208,31935,5
31208,31939,1
31208,31940,2
31208,32000,1
31208,32002,9
31208,32003,6
31208,32008,3
31208,32010,1
31208,32012,1
31208,32013,17
31208,32014,2
31208,32019,1
31208,32024,1
31208,32025,2
31208,32026,1
31208,32027,2
31208,32028,1
31208,32035,1
31208,32036,1
31208,32048,12
31208,32231,1
31208,32402,3
31208,32403,12
31208,32409,1
31208,32410,1
31208,32413,3
31208,32415,1
31208,32418,2
31208,32419,2
31208,32421,8
31209,31211,183
31209,31212,243
31209,31213,214
31209,31214,294
31209,31215,459
31209,31216,182
31209,31217,785
31209,31218,1576
31209,31219,504
31209,31220,179
31209,31221,212
31209,31222,593
31209,31223,417
31209,31224,121
31209,31225,217
31209,31226,46
31209,31227,218
31209,31228,973
31209,31229,253
31209,31230,602
31209,31231,532
31209,31232,1096
31209,31233,341
31209,31234,188
31209,31235,280
31209,31236,107
31209,31237,147
31209,31238,430
31209,31239,203
31209,31240,423
31209,31241,416
31209,31242,240
31209,31243,1349
31209,31244,2415
31209,31245,219
31209,31246,274
31209,31247,1173
31209,31248,996
31209,31249,1592
31209,31250,121
31209,31251,310
31209,31252,131
31209,31253,150
31209,31254,319
31209,31255,96
31209,31256,531
31209,31257,212
31209,31258,830
31209,31259,117
31209,31260,212
31209,31261,102
31209,31262,399
31209,31263,329
31209,31264,845
31209,31265,767
31209,31266,408
31209,31267,278
31209,31268,194
31209,31269,1668
31209,31270,693
31209,31271,726
31209,31272,1782
31209,31273,428
31209,31274,175
31209,31275,81
31209,31276,191
31209,31277,408
31209,31278,133
31209,31279,89
31209,31280,135
31209,31281,240
31209,31282,81
31209,31283,131
31209,31284,90
31209,31285,90
31209,31286,190
31209,31287,437
31209,31288,1161
31209,31289,356
31209,31290,472
31209,31291,171
31209,31292,85
31209,31293,115
31209,31294,606
31209,31295,71
31209,31296,31
31209,31297,31
31209,31298,204
31209,31299,56
31209,31300,10
31209,31301,9
31209,31302,30
31209,31303,13
31209,31304,39
31209,31305,88
31209,31306,77
31209,31307,61
31209,31308,24
31209,31309,3
31209,31310,14
31209,31312,67
31209,31313,15
31209,31314,123
31209,31315,1
31209,31316,3
31209,31317,1
31209,31318,3
31209,31319,1
31209,31320,16
31209,31321,257
31209,31322,1
31209,31323,17
31209,31324,57
31209,31325,61
31209,31326,5
31209,31327,38
31209,31328,15
31209,31400,80
31209,31401,33
31209,31402,8
31209,31403,5
31209,31404,51
31209,31405,8
31209,31406,7
31209,31407,10
31209,31408,3
31209,31411,2
31209,31412,3
31209,31413,1
31209,31415,3
31209,31417,13
31209,31419,17
31209,31420,3
31209,31421,7
31209,31422,1
31209,31423,1
31209,31500,208
31209,31501,32
31209,31502,121
31209,31503,252
31209,31504,70
31209,31505,462
31209,31506,292
31209,31507,14
31209,31508,188
31209,31509,194
31209,31510,151
31209,31511,32
31209,31512,205
31209,31513,64
31209,31514,63
31209,31515,5
31209,31516,72
31209,31517,280
31209,31518,48
31209,31519,123
31209,31520,18
31209,31521,9
31209,31522,87
31209,31523,44
31209,31524,79
31209,31525,27
31209,31526,15
31209,31527,41
31209,31528,6
31209,31529,29
31209,31530,29
31209,31531,12
31209,31600,791
31209,31601,800
31209,31602,94
31209,31603,1500
31209,31604,694
31209,31605,3122
31209,31606,2698
31209,31607,1469
31209,31608,4413
31209,31609,5301
31209,31610,2550
31209,31611,986
31209,31612,1648
31209,31613,6654
31209,31614,843
31209,31615,1431
31209,31616,1760
31209,31617,308
31209,31618,1888
31209,31619,2772
31209,31620,817
31209,31621,328
31209,31622,1604
31209,31623,3984
31209,31624,1022
31209,31625,3397
31209,31626,1180
31209,31627,1305
31209,31628,3773
31209,31629,1071
31209,31630,860
31209,31631,824
31209,31632,568
31209,31633,414
31209,31634,4394
31209,31635,1436
31209,31636,230
31209,31637,466
31209,31638,312
31209,31639,974
31209,31640,521
31209,31641,1095
31209,31642,254
31209,31643,2306
31209,31644,539
31209,31645,331
31209,31646,1899
31209,31647,424
31209,31648,836
31209,31649,15
31209,31650,477
31209,31651,32
31209,31652,633
31209,31653,77
31209,31654,468
31209,31655,165
31209,31656,44
31209,31657,299
31209,31658,44
31209,31659,513
31209,31660,53
31209,31661,79
31209,31662,131
31209,31663,133
31209,31664,503
31209,31665,67
31209,31666,355
31209,31667,329
31209,31668,476
31209,31669,76
31209,31700,25
31209,31701,133
31209,31702,37
31209,31703,12
31209,31704,10
31209,31705,5
31209,31706,55
31209,31707,148
31209,31708,652
31209,31710,5
31209,31711,10
31209,31712,429
31209,31713,3
31209,31715,7
31209,31716,187
31209,31717,8
31209,31718,1
31209,31719,21
31209,31720,21
31209,31800,30
31209,31801,359
31209,31802,470
31209,31803,205
31209,31804,145
31209,31805,160
31209,31806,51
31209,31807,155
31209,31811,18
31209,31812,91
31209,31813,30
31209,31814,3
31209,31815,3
31209,31816,1
31209,31817,1
31209,31820,549
31209,31822,3
31209,31824,2
31209,31825,2
31209,31826,17
31209,31827,95
31209,31901,6
31209,31902,6
31209,31903,1
31209,31904,3
31209,31905,1
31209,31906,2
31209,31907,5
31209,31908,5
31209,31909,4
31209,31910,1
31209,31913,1
31209,31915,8
31209,31916,5
31209,31917,15
31209,31918,5
31209,31919,3
31209,31920,2
31209,31924,7
31209,31926,1
31209,31929,1
31209,31935,8
31209,31937,5
31209,31938,2
31209,31939,11
31209,31947,2
31209,31950,2
31209,32000,3
31209,32002,12
31209,32003,4
31209,32006,3
31209,32008,6
31209,32012,1
31209,32013,6
31209,32014,1
31209,32018,2
31209,32021,3
31209,32024,2
31209,32025,1
31209,32027,2
31209,32029,3
31209,32036,1
31209,32039,4
31209,32040,15
31209,32046,5
31209,32048,4
31209,32050,1
31209,32051,1
31209,32055,6
31209,32062,1
31209,32082,2
31209,32402,8
31209,32403,6
31209,32404,1
31209,32406,3
31209,32410,1
31209,32413,3
31209,32415,1
31209,32418,1
31209,32421,3
31209,32602,2
31209,32607,1
31211,31212,2506
31211,31213,658
31211,31214,1565
31211,31215,3889
31211,31216,474
31211,31217,566
31211,31218,341
31211,31219,708
31211,31220,2047
31211,31221,622
31211,31222,762
31211,31223,205
31211,31224,616
31211,31225,2935
31211,31226,565
31211,31227,504
31211,31228,789
31211,31229,1633
31211,31230,698
31211,31231,670
31211,31232,622
31211,31233,434
31211,31234,2768
31211,31235,906
31211,31236,938
31211,31237,2009
31211,31238,505
31211,31239,542
31211,31240,1642
31211,31241,927
31211,31242,652
31211,31243,469
31211,31244,739
31211,31245,228
31211,31246,1983
31211,31247,1768
31211,31248,1069
31211,31249,1539
31211,31250,324
31211,31251,333
31211,31252,396
31211,31253,1056
31211,31254,288
31211,31255,659
31211,31256,268
31211,31257,2166
31211,31258,3682
31211,31259,493
31211,31260,2569
31211,31261,355
31211,31262,150
31211,31263,411
31211,31264,244
31211,31265,912
31211,31266,432
31211,31267,494
31211,31268,289
31211,31269,153
31211,31270,393
31211,31271,460
31211,31272,261
31211,31273,257
31211,31274,273
31211,31275,2842
31211,31276,266
31211,31277,794
31211,31278,883
31211,31279,284
31211,31280,278
31211,31281,299
31211,31282,217
31211,31283,182
31211,31284,145
31211,31285,811
31211,31286,155
31211,31287,70
31211,31288,690
31211,31289,2703
31211,31290,751
31211,31291,92
31211,31292,935
31211,31293,1057
31211,31294,61
31211,31295,606
31211,31296,387
31211,31297,592
31211,31298,176
31211,31299,368
31211,31300,113
31211,31301,41
31211,31302,106
31211,31303,42
31211,31304,159
31211,31305,400
31211,31306,431
31211,31307,704
31211,31308,108
31211,31310,130
31211,31312,806
31211,31313,406
31211,31314,2421
31211,31315,7
31211,31316,4
31211,31317,10
31211,31318,40
31211,31319,8
31211,31320,13
31211,31321,471
31211,31322,25
31211,31323,537
31211,31324,446
31211,31325,36
31211,31326,76
31211,31327,93
31211,31328,80
31211,31400,231
31211,31401,114
31211,31402,27
31211,31403,40
31211,31404,424
31211,31405,25
31211,31406,64
31211,31407,14
31211,31408,3
31211,31411,1
31211,31414,4
31211,31415,3
31211,31417,9
31211,31419,9
31211,31420,7
31211,31423,2
31211,31500,20
31211,31501,2
31211,31502,7
31211,31503,114
31211,31504,1
31211,31505,27
31211,31506,156
31211,31507,11
31211,31508,67
31211,31509,211
31211,31511,14
31211,31512,6
31211,31513,10
31211,31514,5
31211,31516,5
31211,31517,38
31211,31518,10
31211,31519,117
31211,31520,1
31211,31522,6
31211,31523,6
31211,31524,9
31211,31525,1
31211,31527,9
31211,31528,2
31211,31529,2
31211,31530,4
31211,31531,3
31211,31600,730
31211,31601,62
31211,31602,322
31211,31603,265
31211,31604,251
31211,31605,146
31211,31606,26
31211,31607,21
31211,31608,30
31211,31609,593
31211,31610,151
31211,31611,47
31211,31612,112
31211,31613,209
31211,31614,55
31211,31615,76
31211,31616,299
31211,31617,21
31211,31618,232
31211,31619,356
31211,31620,238
31211,31621,89
31211,31622,81
31211,31623,622
31211,31624,275
31211,31625,33
31211,31626,21
31211,31627,107
31211,31628,171
31211,31629,151
31211,31630,15
31211,31631,27
31211,31632,17
31211,31633,159
31211,31634,44
31211,31635,3
31211,31636,297
31211,31637,102
31211,31638,47
31211,31639,82
31211,31640,40
31211,31641,61
31211,31642,36
31211,31643,38
31211,31644,10
31211,31645,18
31211,31646,458
31211,31647,15
31211,31648,27
31211,31649,38
31211,31650,50
31211,31651,80
31211,31652,12
31211,31653,61
31211,31654,34
31211,31655,40
31211,31656,1
31211,31657,6
31211,31658,4
31211,31659,7
31211,31660,17
31211,31661,15
31211,31662,17
31211,31663,4
31211,31664,1
31211,31666,38
31211,31667,2
31211,31668,10
31211,31669,3
31211,31708,3
31211,31712,18
31211,31714,1
31211,31716,1
31211,31719,1
31211,31801,1
31211,31802,5
31211,31803,1
31211,31804,4
31211,31900,6
31211,31901,8
31211,31902,4
31211,31903,5
31211,31904,9
31211,31905,1
31211,31907,13
31211,31908,3
31211,31909,5
31211,31910,6
31211,31912,8
31211,31915,2
31211,31916,5
31211,31917,444
31211,31918,28
31211,31919,4
31211,31920,14
31211,31921,4
31211,31923,3
31211,31924,33
31211,31926,1
31211,31931,1
31211,31935,13
31211,31936,8
31211,31937,13
31211,31938,2
31211,31939,61
31211,31944,2
31211,31947,21
31211,31949,2
31211,32000,12
31211,32001,2
31211,32002,91
31211,32003,19
31211,32006,2
31211,32008,16
31211,32012,4
31211,32013,49
31211,32014,29
31211,32021,19
31211,32025,2
31211,32027,9
31211,32028,2
31211,32029,9
31211,32034,3
31211,32035,2
31211,32039,4
31211,32040,31
31211,32043,1
31211,32046,67
31211,32048,25
31211,32050,4
31211,32053,4
31211,32055,46
31211,32056,1
31211,32057,4
31211,32074,2
31211,32076,1
31211,32078,2
31211,32215,2
31211,32222,1
31211,32225,1
31211,32230,2
31211,32406,1
