st,en,popularity
31248,31915,15
31248,31916,24
31248,31917,299
31248,31918,23
31248,31919,6
31248,31920,5
31248,31924,25
31248,31925,8
31248,31929,2
31248,31931,10
31248,31935,23
31248,31936,17
31248,31937,30
31248,31938,4
31248,31939,26
31248,31940,19
31248,31945,1
31248,31947,15
31248,31949,8
31248,31950,9
31248,31955,2
31248,31959,3
31248,31960,2
31248,31968,2
31248,31970,2
31248,31971,2
31248,32000,7
31248,32001,1
31248,32002,27
31248,32003,8
31248,32006,8
31248,32008,13
31248,32010,2
31248,32012,2
31248,32013,10
31248,32014,16
31248,32021,25
31248,32025,2
31248,32026,2
31248,32027,11
31248,32028,5
31248,32029,2
31248,32035,2
31248,32036,2
31248,32039,2
31248,32040,7
31248,32043,2
31248,32046,22
31248,32048,31
31248,32049,1
31248,32051,1
31248,32053,2
31248,32055,22
31248,32056,2
31248,32057,1
31248,32058,3
31248,32064,1
31248,32078,2
31248,32079,2
31248,32212,1
31248,32218,1
31248,32220,2
31248,32230,2
31248,32402,2
31248,32406,2
31248,32407,1
31248,32415,1
31248,32416,1
31248,32423,3
31248,32601,1
31248,32606,1
31248,32607,1
31249,31250,313
31249,31251,783
31249,31252,1177
31249,31253,431
31249,31254,1427
31249,31255,382
31249,31256,2628
31249,31257,1467
31249,31258,71886
31249,31259,669
31249,31260,1511
31249,31261,3398
31249,31262,1120
31249,31263,1247
31249,31264,2229
31249,31265,1204
31249,31266,712
31249,31267,730
31249,31268,325
31249,31269,1733
31249,31270,3274
31249,31271,5012
31249,31272,4953
31249,31273,5058
31249,31274,808
31249,31275,776
31249,31276,1065
31249,31277,3828
31249,31278,313
31249,31279,448
31249,31280,148
31249,31281,349
31249,31282,549
31249,31283,577
31249,31284,1000
31249,31285,348
31249,31286,268
31249,31287,1485
31249,31288,6099
31249,31289,11104
31249,31290,12765
31249,31291,980
31249,31292,1125
31249,31293,708
31249,31294,719
31249,31295,361
31249,31296,51
31249,31297,444
31249,31298,693
31249,31299,234
31249,31300,25
31249,31301,11
31249,31302,42
31249,31303,12
31249,31304,50
31249,31305,125
31249,31306,36
31249,31307,130
31249,31309,1
31249,31310,4
31249,31312,344
31249,31313,49
31249,31314,1186
31249,31315,1
31249,31316,1
31249,31318,14
31249,31319,1
31249,31320,4
31249,31321,3922
31249,31322,6
31249,31323,132
31249,31324,84
31249,31325,13
31249,31326,6
31249,31327,74
31249,31328,89
31249,31330,17
31249,31332,3
31249,31400,246
31249,31401,87
31249,31402,12
31249,31403,6
31249,31404,71
31249,31405,5
31249,31406,32
31249,31407,5
31249,31408,1
31249,31413,2
31249,31414,2
31249,31415,1
31249,31416,1
31249,31419,6
31249,31420,3
31249,31421,9
31249,31500,61
31249,31501,7
31249,31502,18
31249,31503,119
31249,31504,24
31249,31505,271
31249,31506,232
31249,31507,12
31249,31508,47
31249,31509,135
31249,31510,2
31249,31511,6
31249,31512,56
31249,31513,15
31249,31514,14
31249,31515,2
31249,31516,19
31249,31517,98
31249,31518,26
31249,31519,75
31249,31520,3
31249,31521,2
31249,31522,31
31249,31523,12
31249,31524,21
31249,31525,2
31249,31526,1
31249,31527,3
31249,31528,2
31249,31529,13
31249,31530,1
31249,31531,7
31249,31532,22
31249,31600,898
31249,31601,71
31249,31602,122
31249,31603,1103
31249,31604,584
31249,31605,803
31249,31606,351
31249,31607,165
31249,31608,600
31249,31609,5094
31249,31610,776
31249,31611,157
31249,31612,373
31249,31613,1163
31249,31614,140
31249,31615,591
31249,31616,611
31249,31617,59
31249,31618,1380
31249,31619,414
31249,31620,1537
31249,31621,588
31249,31622,184
31249,31623,2822
31249,31624,1348
31249,31625,473
31249,31626,157
31249,31627,422
31249,31628,2463
31249,31629,450
31249,31630,116
31249,31631,148
31249,31632,100
31249,31633,3230
31249,31634,1051
31249,31635,158
31249,31636,127
31249,31637,396
31249,31638,279
31249,31639,392
31249,31640,164
31249,31641,395
31249,31642,109
31249,31643,717
31249,31644,43
31249,31645,102
31249,31646,3550
31249,31647,78
31249,31648,276
31249,31649,32
31249,31650,302
31249,31651,121
31249,31652,130
31249,31653,141
31249,31654,126
31249,31655,210
31249,31656,12
31249,31657,74
31249,31658,2
31249,31659,60
31249,31660,18
31249,31661,25
31249,31662,96
31249,31663,14
31249,31664,29
31249,31665,4
31249,31666,213
31249,31667,37
31249,31668,69
31249,31669,169
31249,31672,12
31249,31700,1
31249,31701,1
31249,31702,1
31249,31703,5
31249,31704,1
31249,31707,7
31249,31708,120
31249,31711,1
31249,31712,33
31249,31716,14
31249,31719,1
31249,31800,14
31249,31801,29
31249,31802,68
31249,31803,24
31249,31804,3
31249,31805,6
31249,31806,3
31249,31807,7
31249,31812,7
31249,31820,14
31249,31826,5
31249,31900,28
31249,31901,2
31249,31902,4
31249,31903,84
31249,31904,24
31249,31905,4
31249,31906,46
31249,31907,66
31249,31908,72
31249,31909,401
31249,31910,131
31249,31912,143
31249,31913,85
31249,31914,6
31249,31915,211
31249,31916,1028
31249,31917,407
31249,31918,728
31249,31919,6
31249,31920,10
31249,31923,9
31249,31924,43
31249,31925,220
31249,31926,3
31249,31927,2
31249,31928,16
31249,31929,16
31249,31930,2
31249,31931,36
31249,31933,20
31249,31935,236
31249,31936,86
31249,31937,63
31249,31938,27
31249,31939,43
31249,31940,22
31249,31944,40
31249,31947,30
31249,31948,1
31249,31949,4
31249,31950,52
31249,31955,2
31249,31956,1
31249,31958,1
31249,31959,15
31249,31960,20
31249,31961,1
31249,31968,8
31249,31969,2
31249,31970,10
31249,31971,1
31249,32000,2
31249,32002,17
31249,32012,3
31249,32013,9
31249,32014,5
31249,32021,4
31249,32024,2
31249,32025,1
31249,32026,1
31249,32028,1
31249,32034,1
31249,32036,1
31249,32040,9
31249,32046,19
31249,32048,7
31249,32055,9
31249,32056,1
31249,32076,1
31249,32078,2
31249,32214,1
31249,32404,2
31249,32406,10
31249,32407,2
31249,32415,3
31249,32423,5
31249,32601,4
31249,32605,1
31250,31251,2844
31250,31252,519
31250,31253,1343
31250,31254,1062
31250,31255,1256
31250,31256,872
31250,31257,2222
31250,31258,1319
31250,31259,454
31250,31260,915
31250,31261,523
31250,31262,461
31250,31263,1279
31250,31264,372
31250,31265,1624
31250,31266,3085
31250,31267,1755
31250,31268,1228
31250,31269,207
31250,31270,2505
31250,31271,376
31250,31272,204
31250,31273,58
31250,31274,392
31250,31275,1090
31250,31276,1486
31250,31277,623
31250,31278,1533
31250,31279,648
31250,31280,827
31250,31281,1340
31250,31282,514
31250,31283,1207
31250,31284,115
31250,31285,1150
31250,31286,1185
31250,31287,50
31250,31288,466
31250,31289,726
31250,31290,216
31250,31291,312
31250,31292,137
31250,31293,232
31250,31294,45
31250,31295,426
31250,31296,414
31250,31297,314
31250,31298,759
31250,31299,1126
31250,31300,173
31250,31301,88
31250,31302,197
31250,31303,76
31250,31304,363
31250,31305,293
31250,31306,477
31250,31307,304
31250,31308,331
31250,31309,7
31250,31310,73
31250,31312,977
31250,31313,121
31250,31314,304
31250,31315,8
31250,31316,2
31250,31317,10
31250,31318,27
31250,31319,3
31250,31320,11
31250,31321,297
31250,31322,17
31250,31323,228
31250,31324,522
31250,31325,44
31250,31326,10
31250,31327,120
31250,31328,262
31250,31330,98
31250,31332,43
31250,31400,564
31250,31401,1571
31250,31402,59
31250,31403,27
31250,31404,205
31250,31405,67
31250,31406,378
31250,31407,87
31250,31408,1
31250,31411,7
31250,31413,4
31250,31415,2
31250,31416,1
31250,31417,34
31250,31418,15
31250,31419,41
31250,31420,20
31250,31421,32
31250,31423,2
31250,31500,170
31250,31501,37
31250,31502,11
31250,31503,705
31250,31504,48
31250,31505,298
31250,31506,715
31250,31507,55
31250,31508,86
31250,31509,555
31250,31510,16
31250,31511,36
31250,31512,429
31250,31513,139
31250,31514,19
31250,31515,5
31250,31516,60
31250,31517,77
31250,31518,9
31250,31519,289
31250,31520,8
31250,31521,3
31250,31522,147
31250,31523,37
31250,31524,42
31250,31525,7
31250,31526,2
31250,31527,73
31250,31528,1
31250,31529,18
31250,31530,2
31250,31531,5
31250,31532,28
31250,31600,2077
31250,31601,311
31250,31602,900
31250,31603,1231
31250,31604,733
31250,31605,249
31250,31606,64
31250,31607,65
31250,31608,70
31250,31609,251
31250,31610,244
31250,31611,398
31250,31612,259
31250,31613,642
31250,31614,142
31250,31615,301
31250,31616,508
31250,31617,153
31250,31618,476
31250,31619,357
31250,31620,347
31250,31621,137
31250,31622,152
31250,31623,599
31250,31624,677
31250,31625,71
31250,31626,108
31250,31627,822
31250,31628,329
31250,31629,261
31250,31630,73
31250,31631,236
31250,31632,117
31250,31633,130
31250,31634,51
31250,31635,19
31250,31636,461
31250,31637,185
31250,31638,252
31250,31639,209
31250,31640,105
31250,31641,115
31250,31642,397
31250,31643,70
31250,31644,38
31250,31645,152
31250,31646,185
31250,31647,29
31250,31648,19
31250,31649,136
31250,31650,49
31250,31651,229
31250,31652,59
31250,31653,413
31250,31654,32
31250,31655,56
31250,31656,31
31250,31657,42
31250,31658,4
31250,31659,25
31250,31660,51
31250,31661,23
31250,31662,114
31250,31663,17
31250,31664,32
31250,31665,3
31250,31666,35
31250,31667,2
31250,31668,13
31250,31669,5
31250,31672,2
31250,31701,1
31250,31703,1
31250,31707,2
31250,31708,19
31250,31711,1
31250,31712,26
31250,31714,1
31250,31716,1
31250,31719,3
31250,31801,7
31250,31802,3
31250,31803,1
31250,31805,1
31250,31820,1
31250,31900,22
31250,31901,2
31250,31902,2
31250,31904,2
31250,31906,1
31250,31909,2
31250,31910,1
31250,31913,1
31250,31917,70
31250,31920,3
31250,31924,19
31250,31935,3
31250,31936,2
31250,31937,8
31250,31939,14
31250,31940,4
31250,31944,3
31250,31947,8
31250,31949,1
31250,32002,7
31250,32003,3
31250,32006,4
31250,32013,1
31250,32014,5
31250,32019,3
31250,32021,1
31250,32024,1
31250,32025,2
31250,32027,4
31250,32028,3
31250,32029,3
31250,32034,4
31250,32036,3
31250,32040,15
31250,32046,6
31250,32048,5
31250,32050,3
31250,32055,5
31250,32057,2
31250,32065,1
31250,32082,1
31250,32090,1
31250,32404,1
31250,32413,1
31250,32901,2
31251,31252,1187
31251,31253,2359
31251,31254,1480
31251,31255,1281
31251,31256,1849
31251,31257,2260
31251,31258,1069
31251,31259,402
31251,31260,1114
31251,31261,299
31251,31262,2526
31251,31263,1247
31251,31264,1075
31251,31265,3839
31251,31266,1988
31251,31267,3260
31251,31268,2317
31251,31269,364
31251,31270,1534
31251,31271,1051
31251,31272,902
31251,31273,221
31251,31274,1577
31251,31275,866
31251,31276,1473
31251,31277,1446
31251,31278,1510
31251,31279,814
31251,31280,1860
31251,31281,3195
31251,31282,768
31251,31283,1773
31251,31284,128
31251,31285,551
31251,31286,920
31251,31287,180
31251,31288,827
31251,31289,552
31251,31290,323
31251,31291,1039
31251,31292,124
31251,31293,264
31251,31294,264
31251,31295,490
31251,31296,363
31251,31297,252
31251,31298,436
31251,31299,527
31251,31300,151
31251,31301,50
31251,31302,174
31251,31303,102
31251,31304,138
31251,31305,244
31251,31306,132
31251,31307,178
31251,31308,13
31251,31309,8
31251,31310,20
31251,31312,610
31251,31313,190
31251,31314,499
31251,31315,5
31251,31316,6
31251,31317,5
31251,31318,17
31251,31319,12
31251,31320,31
31251,31321,639
31251,31322,14
31251,31323,82
31251,31324,250
31251,31325,45
31251,31326,15
31251,31327,236
31251,31328,215
31251,31330,181
31251,31331,2
31251,31332,54
31251,31400,709
31251,31401,295
31251,31402,86
31251,31403,32
31251,31404,598
31251,31405,83
31251,31406,921
31251,31407,44
31251,31408,13
31251,31411,16
31251,31413,5
31251,31414,5
31251,31415,27
31251,31416,2
31251,31417,26
31251,31418,9
31251,31419,60
31251,31420,5
31251,31421,32
31251,31423,1
31251,31500,140
31251,31501,149
31251,31502,67
31251,31503,1124
31251,31504,131
31251,31505,512
31251,31506,1718
31251,31507,236
31251,31508,163
31251,31509,1104
31251,31510,48
31251,31511,164
31251,31512,223
31251,31513,406
31251,31514,40
31251,31515,2
31251,31516,112
31251,31517,235
31251,31518,262
31251,31519,496
31251,31520,19
31251,31521,6
31251,31522,153
31251,31523,93
31251,31524,47
31251,31525,46
31251,31526,7
31251,31527,73
31251,31528,4
31251,31529,13
31251,31530,8
31251,31531,17
31251,31532,103
31251,31600,7328
31251,31601,193
31251,31602,640
31251,31603,2799
31251,31604,2229
31251,31605,225
31251,31606,111
31251,31607,102
31251,31608,86
31251,31609,620
31251,31610,507
31251,31611,590
31251,31612,616
31251,31613,756
31251,31614,665
31251,31615,816
31251,31616,1142
31251,31617,300
31251,31618,720
31251,31619,289
31251,31620,1213
31251,31621,919
31251,31622,296
31251,31623,2289
31251,31624,4968
31251,31625,97
31251,31626,211
31251,31627,1013
31251,31628,778
31251,31629,147
31251,31630,133
31251,31631,316
31251,31632,228
31251,31633,446
31251,31634,184
31251,31635,17
31251,31636,1089
31251,31637,1666
31251,31638,1392
31251,31639,507
31251,31640,148
31251,31641,555
31251,31642,1434
31251,31643,201
31251,31644,33
31251,31645,189
31251,31646,349
31251,31647,66
31251,31648,197
31251,31649,132
31251,31650,96
31251,31651,249
31251,31652,29
31251,31653,676
31251,31654,62
31251,31655,299
31251,31656,18
31251,31657,223
31251,31658,27
31251,31659,27
31251,31660,44
31251,31661,22
31251,31662,287
31251,31663,11
31251,31664,3
31251,31665,1
31251,31666,72
31251,31667,1
31251,31668,14
31251,31669,5
31251,31672,6
31251,31700,2
31251,31702,1
31251,31703,6
31251,31704,1
31251,31705,1
31251,31707,9
31251,31708,6
31251,31712,37
31251,31714,1
31251,31716,1
31251,31717,5
31251,31801,3
31251,31802,5
31251,31803,3
31251,31805,4
31251,31806,1
31251,31807,2
31251,31811,1
31251,31812,1
31251,31826,2
31251,31902,1
31251,31904,8
31251,31906,1
31251,31907,1
31251,31908,2
31251,31909,1
31251,31913,15
31251,31915,4
31251,31916,3
31251,31917,39
31251,31918,9
31251,31919,1
31251,31920,3
31251,31924,50
31251,31925,2
31251,31926,1
31251,31935,2
31251,31937,7
31251,31939,8
31251,31940,7
31251,31944,1
31251,31947,7
31251,31969,1
31251,32001,1
31251,32002,2
31251,32006,12
31251,32011,2
31251,32012,5
31251,32013,2
31251,32014,23
31251,32019,11
31251,32021,1
31251,32024,1
31251,32025,24
31251,32026,11
31251,32027,1
31251,32032,2
31251,32034,1
31251,32036,1
31251,32040,10
31251,32046,5
31251,32048,1
31251,32051,3
31251,32053,2
31251,32055,7
31251,32056,1
31251,32058,2
31251,32061,1
31251,32076,1
31251,32403,6
31251,32404,1
31251,32408,1
31251,32410,2
31251,32413,1
31251,32414,1
31252,31253,469
31252,31254,943
31252,31255,1542
31252,31256,585
31252,31257,1327
31252,31258,1555
31252,31259,328
31252,31260,1119
31252,31261,822
31252,31262,440
31252,31263,969
31252,31264,461
31252,31265,1722
31252,31266,2420
31252,31267,1446
31252,31268,663
31252,31269,365
31252,31270,612
31252,31271,627
31252,31272,286
31252,31273,85
31252,31274,454
31252,31275,436
31252,31276,616
31252,31277,949
31252,31278,1779
31252,31279,671
31252,31280,938
31252,31281,924
31252,31282,429
31252,31283,539
31252,31284,242
31252,31285,1127
31252,31286,399
31252,31287,50
31252,31288,511
31252,31289,775
31252,31290,260
31252,31291,373
31252,31292,158
31252,31293,356
31252,31294,56
31252,31295,606
31252,31296,420
31252,31297,199
31252,31298,875
31252,31299,1206
31252,31300,168
31252,31301,64
31252,31302,296
31252,31303,101
31252,31304,1123
31252,31305,229
31252,31306,454
31252,31307,320
31252,31308,240
31252,31309,19
31252,31310,114
31252,31312,996
31252,31313,88
31252,31314,475
31252,31315,47
31252,31316,9
31252,31317,4
31252,31318,57
31252,31319,103
31252,31320,18
31252,31321,384
31252,31322,15
31252,31323,334
31252,31324,453
31252,31325,38
31252,31326,7
31252,31327,52
31252,31328,160
31252,31330,57
31252,31331,4
31252,31332,26
31252,31400,376
31252,31401,357
31252,31402,66
31252,31403,21
31252,31404,175
31252,31405,98
31252,31406,182
31252,31407,90
31252,31408,2
31252,31411,1
31252,31412,2
31252,31414,1
31252,31415,1
31252,31417,16
31252,31418,2
31252,31419,42
31252,31420,6
31252,31421,14
31252,31423,3
31252,31500,64
31252,31501,10
31252,31502,9
31252,31503,489
31252,31504,12
31252,31505,119
31252,31506,527
31252,31507,72
31252,31508,46
31252,31509,352
31252,31510,7
31252,31511,5
31252,31512,140
31252,31513,422
31252,31514,8
31252,31515,6
31252,31516,14
31252,31517,43
31252,31518,11
31252,31519,118
31252,31520,5
31252,31521,1
31252,31522,33
31252,31523,33
31252,31524,7
31252,31525,2
31252,31526,1
31252,31527,29
31252,31528,1
31252,31529,4
31252,31531,1
31252,31532,8
31252,31600,2033
31252,31601,31
31252,31602,831
31252,31603,350
31252,31604,467
31252,31605,182
31252,31606,50
31252,31607,80
31252,31608,99
31252,31609,486
31252,31610,157
31252,31611,92
31252,31612,185
31252,31613,227
31252,31614,89
31252,31615,354
31252,31616,462
31252,31617,66
31252,31618,413
31252,31619,278
31252,31620,393
31252,31621,195
31252,31622,159
31252,31623,676
31252,31624,718
31252,31625,68
31252,31626,78
31252,31627,185
31252,31628,364
31252,31629,281
31252,31630,45
31252,31631,100
31252,31632,31
31252,31633,278
31252,31634,48
31252,31635,6
31252,31636,500
31252,31637,131
31252,31638,156
31252,31639,136
31252,31640,144
31252,31641,80
31252,31642,126
31252,31643,44
31252,31644,47
31252,31645,95
31252,31646,148
31252,31647,21
31252,31648,28
31252,31649,168
31252,31650,33
31252,31651,109
31252,31652,7
31252,31653,237
31252,31654,20
31252,31655,77
31252,31656,2
31252,31657,25
31252,31658,2
31252,31659,10
31252,31660,19
31252,31661,15
31252,31662,22
31252,31663,3
31252,31664,32
31252,31666,135
31252,31667,5
31252,31668,5
31252,31669,3
31252,31700,1
31252,31702,5
31252,31703,3
31252,31705,3
31252,31706,1
31252,31708,12
31252,31712,20
31252,31719,2
31252,31801,4
31252,31802,4
31252,31803,2
31252,31805,1
31252,31807,4
31252,31826,1
31252,31901,1
31252,31904,1
31252,31906,1
31252,31907,2
31252,31908,1
31252,31909,3
31252,31913,3
31252,31917,117
31252,31919,7
31252,31920,2
31252,31923,1
31252,31924,16
31252,31935,3
31252,31936,1
31252,31937,9
31252,31939,11
31252,31941,3
31252,31947,6
31252,32000,13
31252,32001,1
31252,32002,2
31252,32003,3
31252,32006,2
31252,32008,2
31252,32012,3
31252,32013,10
31252,32014,10
31252,32021,4
31252,32027,16
31252,32029,2
31252,32034,4
31252,32035,1
31252,32036,3
31252,32040,29
31252,32043,2
31252,32046,6
31252,32048,1
31252,32051,2
31252,32053,2
31252,32055,6
31252,32058,4
31252,32404,3
31253,31254,1268
31253,31255,1340
31253,31256,515
31253,31257,1865
31253,31258,1158
31253,31259,1050
31253,31260,940
31253,31261,546
31253,31262,317
31253,31263,1683
31253,31264,343
31253,31265,1711
31253,31266,1615
31253,31267,1974
31253,31268,884
31253,31269,223
31253,31270,476
31253,31271,454
31253,31272,219
31253,31273,123
31253,31274,363
31253,31275,728
31253,31276,749
31253,31277,622
31253,31278,2441
31253,31279,721
31253,31280,556
31253,31281,711
31253,31282,542
31253,31283,777
31253,31284,251
31253,31285,841
31253,31286,1000
31253,31287,70
31253,31288,285
31253,31289,492
31253,31290,246
31253,31291,326
31253,31292,128
31253,31293,238
31253,31294,61
31253,31295,310
31253,31296,305
31253,31297,191
31253,31298,581
31253,31299,736
31253,31300,360
31253,31301,53
31253,31302,485
31253,31303,91
31253,31304,612
31253,31305,401
31253,31306,431
31253,31307,454
31253,31308,135
31253,31309,25
31253,31310,178
31253,31312,1129
31253,31313,666
31253,31314,360
31253,31315,7
31253,31316,17
31253,31317,43
31253,31318,53
31253,31319,39
31253,31320,12
31253,31321,277
31253,31322,17
31253,31323,125
31253,31324,524
31253,31325,24
31253,31326,8
31253,31327,48
31253,31328,84
31253,31330,63
31253,31331,4
31253,31332,13
31253,31400,454
31253,31401,458
31253,31402,177
31253,31403,17
31253,31404,322
31253,31405,172
31253,31406,154
31253,31407,18
31253,31408,9
31253,31411,2
31253,31412,2
31253,31413,1
31253,31414,1
31253,31415,2
31253,31416,4
31253,31417,45
31253,31418,13
31253,31419,25
31253,31420,11
31253,31421,17
31253,31423,1
31253,31500,163
31253,31501,25
31253,31502,9
31253,31503,550
31253,31504,45
31253,31505,210
31253,31506,949
31253,31507,111
31253,31508,134
31253,31509,354
31253,31510,18
31253,31511,181
31253,31512,92
31253,31513,134
31253,31514,39
31253,31515,8
31253,31516,44
31253,31517,51
31253,31518,8
31253,31519,225
31253,31520,7
31253,31521,2
31253,31522,49
31253,31523,65
31253,31524,16
31253,31525,4
31253,31526,3
31253,31527,19
31253,31529,8
31253,31530,3
31253,31531,2
31253,31532,14
31253,31600,2370
31253,31601,41
31253,31602,695
31253,31603,578
31253,31604,434
31253,31605,171
31253,31606,103
31253,31607,296
31253,31608,76
31253,31609,417
31253,31610,366
31253,31611,339
31253,31612,292
31253,31613,530
31253,31614,108
31253,31615,371
31253,31616,411
31253,31617,67
31253,31618,315
31253,31619,262
31253,31620,354
31253,31621,194
31253,31622,795
31253,31623,1008
31253,31624,739
31253,31625,193
31253,31626,232
31253,31627,213
31253,31628,275
31253,31629,329
31253,31630,116
31253,31631,489
31253,31632,73
31253,31633,184
31253,31634,124
31253,31635,26
31253,31636,328
31253,31637,256
31253,31638,336
31253,31639,159
31253,31640,69
31253,31641,134
31253,31642,235
31253,31643,73
31253,31644,44
31253,31645,183
31253,31646,205
31253,31647,80
31253,31648,19
31253,31649,104
31253,31650,65
31253,31651,118
31253,31652,17
31253,31653,262
31253,31654,16
31253,31655,41
31253,31656,6
31253,31657,37
31253,31658,6
31253,31659,29
31253,31660,14
31253,31661,12
31253,31662,47
31253,31663,6
31253,31664,7
31253,31665,1
31253,31666,37
31253,31668,14
31253,31669,6
31253,31672,1
31253,31700,2
31253,31701,2
31253,31705,2
31253,31706,3
31253,31707,2
31253,31710,1
31253,31712,113
31253,31713,1
31253,31716,1
31253,31719,5
31253,31801,4
31253,31802,8
31253,31804,1
31253,31805,3
31253,31806,1
31253,31807,2
31253,31811,1
31253,31900,2
31253,31901,4
31253,31902,1
31253,31906,2
31253,31908,1
31253,31915,1
31253,31917,54
31253,31918,1
31253,31920,1
31253,31924,13
31253,31931,1
31253,31936,5
31253,31937,2
31253,31939,3
31253,31940,6
31253,31947,4
31253,32000,2
31253,32001,1
31253,32002,12
31253,32003,1
31253,32006,11
31253,32008,1
31253,32012,2
31253,32013,1
31253,32014,3
31253,32019,4
31253,32024,1
31253,32026,1
31253,32027,4
31253,32029,8
31253,32039,4
31253,32040,20
31253,32046,3
31253,32048,3
31253,32051,4
31253,32053,1
31253,32054,1
31253,32055,5
31253,32058,1
31253,32062,1
31253,32401,1
31253,32419,1
31253,32604,2
31254,31255,690
31254,31256,1094
31254,31257,1380
31254,31258,2865
31254,31259,190
31254,31260,652
31254,31261,548
31254,31262,838
31254,31263,1685
31254,31264,971
31254,31265,2280
31254,31266,3051
31254,31267,2562
31254,31268,2574
31254,31269,376
31254,31270,1001
31254,31271,1326
31254,31272,631
31254,31273,463
31254,31274,858
31254,31275,537
31254,31276,437
31254,31277,1359
31254,31278,1307
31254,31279,1273
31254,31280,1512
31254,31281,2368
31254,31282,1100
31254,31283,486
31254,31284,169
31254,31285,266
31254,31286,1214
31254,31287,222
31254,31288,1073
31254,31289,1075
31254,31290,590
31254,31291,547
31254,31292,167
31254,31293,260
31254,31294,94
31254,31295,208
31254,31296,167
31254,31297,98
31254,31298,670
31254,31299,306
31254,31300,96
31254,31301,22
31254,31302,123
31254,31303,24
31254,31304,504
31254,31305,168
31254,31306,508
31254,31307,173
31254,31308,10
31254,31309,5
31254,31310,307
31254,31312,638
31254,31313,32
31254,31314,204
31254,31315,8
31254,31316,25
31254,31317,6
31254,31318,6
31254,31320,4
31254,31321,1006
31254,31322,5
31254,31323,74
31254,31324,171
31254,31325,9
31254,31326,1
31254,31327,143
31254,31328,63
31254,31330,40
31254,31332,40
31254,31400,782
31254,31401,678
31254,31402,333
31254,31403,29
31254,31404,227
31254,31405,104
31254,31406,256
31254,31407,76
31254,31408,2
31254,31411,9
31254,31412,2
31254,31413,10
31254,31414,7
31254,31415,4
31254,31416,7
31254,31417,28
31254,31418,7
31254,31419,31
31254,31420,3
31254,31421,8
31254,31500,212
31254,31501,43
31254,31502,62
31254,31503,2162
31254,31504,69
31254,31505,419
31254,31506,1959
31254,31507,60
31254,31508,177
31254,31509,1395
31254,31510,5
31254,31511,50
31254,31512,291
31254,31513,188
31254,31514,18
31254,31515,15
31254,31516,49
31254,31517,147
31254,31518,42
31254,31519,299
31254,31520,11
31254,31521,7
31254,31522,29
31254,31523,100
31254,31524,59
31254,31525,4
31254,31526,2
31254,31527,80
31254,31528,2
31254,31529,7
31254,31530,7
31254,31531,3
31254,31532,16
31254,31600,3838
31254,31601,179
31254,31602,1601
31254,31603,1673
31254,31604,806
31254,31605,555
31254,31606,488
31254,31607,188
31254,31608,287
31254,31609,438
31254,31610,436
31254,31611,467
31254,31612,954
31254,31613,610
31254,31614,227
31254,31615,623
31254,31616,1392
31254,31617,270
31254,31618,570
31254,31619,758
31254,31620,803
31254,31621,575
31254,31622,521
31254,31623,1442
31254,31624,2087
31254,31625,280
31254,31626,624
31254,31627,648
31254,31628,516
31254,31629,311
31254,31630,156
31254,31631,291
31254,31632,125
31254,31633,409
31254,31634,244
31254,31635,15
31254,31636,1264
31254,31637,372
31254,31638,378
31254,31639,425
31254,31640,109
31254,31641,304
31254,31642,309
31254,31643,228
31254,31644,27
31254,31645,397
31254,31646,253
31254,31647,71
31254,31648,8
31254,31649,178
31254,31650,77
31254,31651,132
31254,31652,43
31254,31653,262
31254,31654,25
31254,31655,110
31254,31656,10
31254,31657,35
31254,31658,12
31254,31659,106
31254,31660,33
31254,31661,18
31254,31662,87
31254,31663,6
31254,31664,2
31254,31665,3
31254,31666,167
31254,31667,2
31254,31668,7
31254,31669,8
31254,31672,5
31254,31700,1
31254,31701,5
31254,31702,2
31254,31706,4
31254,31707,2
31254,31708,9
31254,31710,1
31254,31712,22
31254,31713,1
31254,31714,1
31254,31719,12
31254,31800,3
31254,31801,5
31254,31802,10
31254,31803,36
31254,31804,5
31254,31805,12
31254,31806,2
31254,31807,2
31254,31811,1
31254,31813,4
31254,31814,2
31254,31820,2
31254,31900,1
31254,31903,1
31254,31906,1
31254,31909,4
31254,31915,1
31254,31916,4
31254,31917,25
31254,31919,1
31254,31924,5
31254,31935,6
31254,31936,1
31254,31939,1
31254,31944,1
31254,31947,3
31254,32000,5
31254,32002,3
31254,32003,1
31254,32006,14
31254,32012,3
31254,32013,2
31254,32014,5
31254,32019,3
31254,32021,3
31254,32024,2
31254,32028,1
31254,32039,1
31254,32043,1
31254,32046,4
31254,32048,1
31254,32050,1
31254,32053,1
31254,32055,3
31254,32057,1
31254,32059,2
31254,32404,10
31254,32413,1
31254,32414,1
31254,32416,9
31254,32604,2
31254,32901,1
31255,31256,398
31255,31257,5224
31255,31258,1575
31255,31259,345
31255,31260,2797
31255,31261,527
31255,31262,421
31255,31263,679
31255,31264,392
31255,31265,1040
31255,31266,2174
31255,31267,2303
31255,31268,1886
31255,31269,102
31255,31270,337
31255,31271,309
31255,31272,158
31255,31273,202
31255,31274,323
31255,31275,5088
31255,31276,1332
31255,31277,708
31255,31278,2046
31255,31279,1372
31255,31280,1018
31255,31281,821
31255,31282,629
31255,31283,831
31255,31284,111
31255,31285,2606
31255,31286,319
31255,31287,39
31255,31288,250
31255,31289,824
31255,31290,215
31255,31291,244
31255,31292,243
31255,31293,586
31255,31294,26
31255,31295,901
31255,31296,556
31255,31297,331
31255,31298,1036
